politician_name,revision_id,quality_prediction,pageid
Stanisław Gmitruk,1211173705.0,Start,59765967.0
Stanisław Haller,1245975219.0,Start,2201364.0
Stefan Bobrowski,1249611620.0,C,30323658.0
Szymon Askenazy,1192482735.0,C,642281.0
Tadeusz Ferenc,1171893190.0,Stub,71621312.0
Tadeusz Górczyk,1106137366.0,Stub,66174299.0
Tytus Działyński,1249379104.0,Start,1391958.0
Victor Alter,1168282047.0,B,24481991.0
Wacław Grzybowski,1063982572.0,Stub,12241793.0
Waldemar Cerrón,1244136533.0,C,70506889.0
Walter Vásquez Vejarano,1176348609.0,Stub,4680462.0
Wiktor Budzyński,1242528969.0,Stub,16685490.0
Wojciech Bakun,1233129398.0,Start,70294732.0
Władysław Ciastoń,1209994622.0,Start,68039059.0
Zdzisław Bradel,1189448283.0,Start,48588108.0
Ze'ev Herring,1232098815.0,Start,24680065.0
Andrzej Niegolewski,1144195673.0,Start,1392000.0
Anna Kędzierska,1120222716.0,Stub,65435247.0
Antoni Jan Ostrowski,1063975014.0,Start,1888381.0
Antoni Kraszewski,1064004741.0,Stub,1391985.0
Atanazy Miączyński,1245229298.0,Start,33637859.0
Bonawentura Niemojowski,1246389291.0,C,14140441.0
Eryk Kurnatowski,1137544529.0,Stub,41001341.0
Grzegorz Piechowiak,1069129905.0,Stub,63376163.0
Henryk Lipszyc,1133210006.0,Start,3385324.0
Henryk Ostrowski,1098283125.0,Stub,66436054.0
Isaac Lewin,1236772917.0,Start,38328473.0
Jan Kilian (politician),1172486409.0,Stub,65968315.0
Jan Klimek,1150057800.0,Stub,11968648.0
Jan Lityński,1226780635.0,Stub,66854143.0
Jan Mączyński,1248850324.0,GA,37082700.0
Janusz Komender,1215847977.0,Stub,76442132.0
Jerzy Jan Lerski,1181090239.0,C,13653607.0
Jerzy Karol Kurnatowski,1224303564.0,Start,42509041.0
Jerzy Kulczycki,1247591673.0,Start,73818996.0
Jerzy Nos,1217940743.0,Stub,7628183.0
Julian Klaczko,1193917777.0,Start,8955804.0
Juliusz Nowina-Sokolnicki,1236944297.0,Start,2165327.0
Karol Kniaziewicz,1231552107.0,Start,1903353.0
Karol Kuryluk,1200105875.0,B,23020394.0
Karol Libelt,1232447072.0,Start,1276977.0
Kazimierz Karwowski,1081490952.0,C,33876825.0
Kazimierz Narutowicz,1238622294.0,Stub,18949965.0
Liliya Moshechkova,1245229052.0,Start,76128690.0
Maksymilian Jackowski,1217070573.0,Stub,1391972.0
Marcin Maranda,1147803226.0,Start,59764130.0
Marian Moszoro,1191678421.0,Start,17290485.0
Michal Mackevič,1211495242.0,Stub,30243426.0
Michał Łempicki,1247696632.0,GA,67894620.0
Mieczysław Mickiewicz,1243053656.0,Stub,23437253.0
Mieczysław Nowicki,1190769165.0,Stub,11081361.0
Miecław,1189529166.0,Start,1357730.0
Mikołaj Kurowski,1242123135.0,Start,7217374.0
Roman Knoll (politician),1148272129.0,Stub,64666717.0
Rudolf Paszek,1194017871.0,Start,37605429.0
Stanisław Lorentz,1245738442.0,Start,17973529.0
Szymon Niemiec,1247353227.0,,14715030.0
Tadeusz Lewandowski,1218715295.0,Stub,68217328.0
Tadeusz Mostowski,1240567544.0,Start,62596141.0
Tomasz Łubieński,1209796335.0,C,30505708.0
Wacław Olszak,1154954188.0,Start,24201566.0
Wincenty Niemojowski,1227716829.0,Stub,14142382.0
Władysław Leopold Jaworski,1173071624.0,Stub,48988957.0
Zdzisława Janowska,1226776591.0,Stub,70834851.0
Zenon Klemensiewicz,1242881006.0,Stub,20917934.0
Adam Ronikier,1235389212.0,Start,12890763.0
Aleksander Antoni Sapieha,1197150501.0,Stub,40030053.0
Andrzej Tomaszewicz,1225422670.0,Stub,66174661.0
Andrzej Towpik,1106042651.0,Stub,4411218.0
Antoni Rajkiewicz,1245791138.0,Stub,68334678.0
Bolesław Tejkowski,1188676854.0,Stub,71053485.0
Dominik Potocki,1245668822.0,Stub,33637240.0
Edward Pomorski,1148991951.0,Start,41775087.0
Edward Szczepanik,1247954033.0,C,2966050.0
Filip Schleicher,1229803767.0,Stub,33282211.0
Florian Stablewski,1145554330.0,Stub,1392054.0
Gustaw Przeczek,1245986279.0,Start,18554122.0
Ignacy Potocki,1240698744.0,GA,1126780.0
Jakub Szydłowiecki,1235733324.0,Start,33635361.0
Jakub Świnka,1236481637.0,C,1359290.0
Jan Suchorzewski,1145089938.0,GA,32813912.0
Janusz Rewiński,1228652351.0,Stub,77081860.0
Jerzy Rutkowski,1223944550.0,Stub,21673620.0
Jerzy Swatoń,1234283402.0,Stub,77294450.0
Jerzy Szteliga,1188391904.0,Stub,73759613.0
Józef Retinger,1226230716.0,FA,1887287.0
Józef Rymer,1075462370.0,Stub,15477871.0
Józef Szujski,1232993738.0,Start,13011713.0
Karol Dominik Przezdziecki,1226787011.0,Stub,12147930.0
Kazimierz Pietkiewicz,1181733030.0,Stub,24011461.0
Krzysztof Smela,996003859.0,Start,59765122.0
Leon Piniński,1240044986.0,Start,9053506.0
Lew Rywin,1219057658.0,Stub,434972.0
Małgorzata Tracz,1245229174.0,Stub,63541096.0
Michał Józef Römer,1228850625.0,Start,7754561.0
Mieczysław Serwiński,1209785731.0,Start,45619984.0
Miriam Shaded,1244978770.0,Start,50514006.0
Ozjasz Thon,1184339558.0,Start,10775498.0
Paweł Soloch,1183001607.0,C,74970416.0
Roman Szełemej,1229243879.0,C,77044057.0
Sieciech,1197260541.0,Start,17711141.0
Skarbimir,1029938740.0,Start,24562047.0
Stanisław Rehman,1192859692.0,Stub,11659271.0
Stanisław Stempowski,1243331370.0,Stub,23437894.0
Stanisław Szczepanowski,1192530157.0,Start,3241871.0
Stanisław Sławiński,1226789165.0,Stub,51966131.0
Stanisław Tarnowski,1194249571.0,Start,1858175.0
Tadeusz Romer,1249165306.0,Start,23815914.0
Tadeusz Szelachowski,1207788848.0,Start,65496972.0
Teodor Szybiłło,1080870167.0,Stub,47922616.0
Walenty Stefański,1242851826.0,Stub,1392058.0
Wilhelm Szewczyk,1209788701.0,Start,18543576.0
Władysław Hieronim Sanguszko,1120684292.0,Stub,1892895.0
Włodzimierz Ptasznik,1068887021.0,Start,8030993.0
Zbigniew Stonoga,1246578638.0,Start,47016598.0
Albino Aroso,965663617.0,Start,41611689.0
Alfons Zgrzebniok,1112949960.0,C,60131843.0
Ana Paula Martins,1243011550.0,Start,76352896.0
Andrzej Artur Zamoyski,1209723365.0,Stub,1910143.0
André Bradford,1106835172.0,Start,61343951.0
André Cusaco,1226519341.0,Stub,34671080.0
Antin Vasynchuk,1178125529.0,C,73202523.0
António Alves Martins,1168807397.0,Start,52867030.0
António Borges Coutinho,1097154160.0,Start,47820945.0
António Júlio de Castro Fernandes,1249378156.0,C,76443054.0
António Maria de Sousa Horta e Costa,1161487385.0,Start,29638458.0
António Osório Sarmento de Figueiredo Jr.,1211949056.0,C,29929331.0
Azedo Gneco,1180316635.0,Stub,55162570.0
David José Alves,1226452943.0,Stub,6484116.0
Diogo de Castro,1241073675.0,Stub,66533829.0
Ferdynand Zarzycki,1218849636.0,Stub,22718624.0
Fernando Alexandre (politician),1232236594.0,Stub,76558452.0
Francisco Manuel Homem Cristo,1242707017.0,Stub,42156030.0
Helena Carreiras,1240227401.0,GA,70443525.0
Henryk Wujec,1227065768.0,Start,64959884.0
Hermano José Braamcamp de Almeida Castelo Branco,1211949113.0,Start,29872715.0
Isaltino Morais,1243622555.0,Stub,77509089.0
Isilda Gomes,1235572294.0,Stub,77265331.0
"Jaime Álvares Pereira de Melo, 3rd Duke of Cadaval",1236123523.0,Start,38647834.0
Jan Wyrowiński,1172765883.0,Stub,648873.0
Joana Amaral Dias,1243626811.0,Start,33708028.0
José Correia da Serra,1216599206.0,C,11963600.0
José Cutileiro,1148346147.0,C,49933626.0
José Fontana (publisher),1201186238.0,Stub,42469031.0
José Maria de Sousa Horta e Costa,1242154729.0,C,29582372.0
José Xavier de Cerveira e Sousa,1138433614.0,Start,53301081.0
João Almeida (politician),1219074425.0,Stub,76580278.0
Józef Żmij,1218919971.0,Stub,4823345.0
Kazimierz Tyszka,1183807619.0,Stub,14209823.0
Luís Filipe Castro Mendes,1201440268.0,Stub,58691793.0
Luís Marques Guedes,1213930585.0,Start,39713517.0
Luís de Almeida Braga,1145174894.0,Start,24428066.0
"Manuel Antônio Ribeiro de Castro, Baron of Santa Rita",1242284023.0,Start,70542927.0
Manuel Frasquilho,1143138636.0,C,52817449.0
Marceli Żółtowski,1152623125.0,Stub,8102580.0
Michał Urbaniak (politician),1228060240.0,Start,76933277.0
Mieczysław Wachowski,1181245069.0,Stub,7631293.0
Miguel Guimarães,1215813778.0,Stub,76379326.0
Piotr Uszok,1214497427.0,Stub,13765351.0
Tadeusz Trzmiel,867840089.0,Stub,36756856.0
Teófilo Duarte,1247752897.0,Start,52467285.0
Vítor Alves (soldier),1235684279.0,Start,30690300.0
Zbigniew Włosowicz,1249081262.0,Start,69241021.0
Álvaro Castello-Branco,1218274868.0,Stub,76286527.0
Ângelo Correia,1215859741.0,Start,32239167.0
Abdul Aziz Bin Khalid Al-Ghanim,1209227067.0,Stub,62774491.0
Abdul Rahman bin Hamad Al Attiyah,1245069557.0,Start,30155253.0
Ahmed bin Muhammed Al Thani,1215410563.0,C,23694680.0
Aleksandr Aleksandrovich Bublikov,1242434469.0,Start,77079254.0
Alexandre Martins Pamplona Ramos,1074816304.0,B,54249542.0
António Lima,1242659176.0,Stub,76041002.0
António Lino Neto,1190613410.0,B,64443375.0
António Tânger Corrêa,1239216991.0,C,63245466.0
António Valverde Martins,1101185103.0,Stub,66013624.0
Bruno Maçães,1224131207.0,Start,53601236.0
Eduardo Oliveira e Sousa,1226584293.0,Start,76380007.0
Francisco Pereira de Moura,1206537807.0,Start,33305373.0
"Francisco Xavier da Silva Pereira, 1st Count of Antas",1230600835.0,Start,22225767.0
Guilherme d'Oliveira Martins,1181160123.0,Start,41901901.0
Hamad bin Jabor Al Thani,1242784405.0,Start,25396157.0
Henrique Neto,1249374527.0,Start,34638160.0
Jaime Nogueira Pinto,1216910186.0,Start,27565355.0
Joaquim Heliodoro da Cunha Rivara,1233297849.0,C,36148292.0
Joaquim Vairinhos,1218102681.0,Start,76544713.0
Jorge Jardim,1249374119.0,Stub,33251478.0
José Adriano Pequito Rebelo,1231371592.0,Start,24368399.0
José Hipólito Raposo,1172374082.0,Start,24067491.0
"José Maria de Sousa Macedo Almeida e Vasconcelos, 1st Baron of Santa Comba Dão",1216419153.0,Start,29873365.0
José Pacheco (politician),1243317851.0,Stub,71268565.0
João Ferreira Sardo,1249309628.0,C,75623230.0
João Leão,1249137694.0,GA,64238987.0
João Oliveira (politician),1241672669.0,Stub,76071930.0
Manuel Magno,1227271357.0,Start,76410756.0
Manuel Martins Manso,1013841485.0,Start,54271174.0
Manuel Monge (military figure),1017040116.0,Stub,25309299.0
Manuel Sérgio,1241968420.0,Stub,76401928.0
Maria do Rosário Palma Ramalho,1231260672.0,Stub,76558229.0
Marta Temido,1243011196.0,C,58756431.0
Martim Pires Machado,1229537850.0,Stub,49845215.0
Mouzinho da Silveira,1205328972.0,C,38002049.0
Mário Lemos Pires,1238483760.0,C,5725960.0
Paulo Lowndes Marques,1248037277.0,C,62935252.0
Pyotr Aksyonov,1179750634.0,Stub,72199572.0
Ricardo Baptista Leite,1241404614.0,C,32371317.0
Rui Cristina,1225503141.0,Stub,75987131.0
Rui Moreira,1249176751.0,Start,60312566.0
Salau Aliyev,1211048885.0,Stub,3841294.0
Sergey Abisov,1236963594.0,Start,49586498.0
Sérgio Humberto,1241673637.0,Stub,77265926.0
Valeev Fales Ahatovich,1195648751.0,Stub,67573740.0
Vasco Becker-Weinberg,1229931064.0,Stub,76599671.0
Walter Rosa,1250504429.0,Start,76595669.0
Yury Afanasyev,1174552950.0,C,68977685.0
Álvaro Bulhão Pato,1163626833.0,Stub,54270982.0
Abdul-Kerim Edilov,1218644829.0,Start,76172635.0
Alexander Bekovich-Cherkassky,1249853665.0,C,3050948.0
Alexander Bortnikov,1249066944.0,C,9317521.0
Alexander Grigoryev,1192660288.0,Stub,9320595.0
Alexander Gromov (politician),1147316913.0,Stub,9320361.0
Anatoly Bykov,1247843536.0,Start,2005710.0
Andrei Klepach,1248592965.0,Stub,20661764.0
Andrey Belyaninov,1248097063.0,Start,9317137.0
Andrey Derevyankin,1225586422.0,Start,35006336.0
Andrey Korotkov,1203823318.0,Start,1383258.0
Anton Budilovich,1241912442.0,Stub,76013532.0
Bogdan Belsky,1235198980.0,Start,2662096.0
Boris Furmanov,1096031779.0,Stub,70023724.0
Daniil Konstantinov,1246620191.0,C,41697840.0
Dmitry Filippov (politician),1250124092.0,Start,36244628.0
Dmitry Grigorenko,1236253841.0,Start,64623302.0
Gennady Kazmin,1247505540.0,Start,56441512.0
Gennady Konyakhin,1113703725.0,Stub,2265916.0
Geydar Dzhemal,1230275006.0,C,12770148.0
Grigory Isayev,1221634000.0,Start,24884175.0
Ivan Besedin,1248500850.0,Stub,45110275.0
Joaquim Crima,1242967408.0,Stub,23934897.0
Konstantin Dyulgerov,1248487195.0,C,57101381.0
Konstantin Kosiakin,1245618968.0,Stub,66508641.0
Konstantin Kostin (politician),1224486565.0,GA,28022708.0
Konstantin Oberuchev,1243416037.0,Start,77078568.0
Leonid Ivashov,1209855248.0,C,12135978.0
Marat Baglai,1232341984.0,C,57190209.0
Mikhail Barsukov,1243512827.0,C,30833995.0
Mikhail Batin,1235956570.0,Start,23644284.0
Mikhail Kovalchuk,1175060112.0,Start,9327654.0
Nikita Isaev,1203186601.0,Start,66550720.0
Nikolay Bogachyov,1248095984.0,Start,2940248.0
Odes Baysultanov,1227877985.0,Start,71476284.0
Oleg Belozyorov,1250005895.0,C,52580664.0
Pavel Astakhov,1221607645.0,C,28404988.0
Pavel Borodin,1241552144.0,Start,8821766.0
Pshemakho Kotsev,1250357451.0,B,66643166.0
Roman Dmitriyev,1224580022.0,Start,35290565.0
Ruslan Khasbulatov,1246697244.0,C,26546.0
Sergey Chebotaryov,1248658201.0,Start,76837791.0
Sergey Chemezov,1249801811.0,GA,9358525.0
Sergey Ignatyev (economist),1248950865.0,Start,9329127.0
Valentin Korabelnikov,1243587448.0,Start,9327159.0
Viktor Anpilov,1248959632.0,Start,10957957.0
Vladimir Chernukhin,1227952245.0,C,64878642.0
Vladimir Efimov,1249574679.0,C,56328414.0
Vladimir Gusinsky,1250225867.0,GA,966056.0
Vladislav Grib,1067568226.0,Stub,50797037.0
Vyacheslav Khizhnyakov,1197254982.0,Start,71198490.0
Adilgerei Magomedtagirov,1250125510.0,Start,23192793.0
Ahmed Malsagov (politician),1209631339.0,Start,37115035.0
Aleksandr Matovnikov,1250198315.0,C,66661778.0
Aleksandr Shlyakhturov,1225906656.0,Stub,22547676.0
Aleksandr Surat,1207744067.0,Stub,72342597.0
Alexander Sergeyevich Makarov,1171644418.0,C,4873964.0
Alexander Shkurko,1203800155.0,Stub,70518717.0
Alexander Tarasov,1242552236.0,GA,18460683.0
Alexey Limanzo,1232122152.0,Stub,4941810.0
Alexey Pleshakov,1158232091.0,Stub,6689659.0
Anatoly Popov,1220415963.0,Stub,579530.0
Andrey Podavalov,1197255313.0,Stub,68339214.0
Dmitri Osipov (manager),1248473597.0,Start,74384439.0
Evgeny Markin,1247738446.0,Start,43123944.0
Evgeny Shkolov,1236475217.0,C,64202305.0
Gennady Lebedev,1158618021.0,Start,31258263.0
German Kuznetsov,1243509658.0,Stub,16884614.0
Igor Levitin,1243504922.0,GA,5891581.0
Kongar-ool Ondar,1247642918.0,Start,838233.0
Konstantin Malofeev,1245412090.0,C,40455670.0
Konstantin Polezhayev,1243514436.0,Start,71916022.0
Konstantin Surikov,1213491122.0,Start,72222679.0
Magomed Omarov (politician),1250567591.0,Start,1460748.0
Mahammadtaghi Aliyev,1246567550.0,GA,76983718.0
Maxim Ksenzov,1234663795.0,GA,56658521.0
Mikhail Oseevsky,1150110632.0,Start,32898392.0
Mikhail Pakhomov,1080823535.0,Stub,38684973.0
Mikhail Sergeevich Kuznetsov,1230685711.0,C,58558398.0
Muslim Khuchiev,1248224290.0,Start,71476775.0
Oleg Shishkin (politician),1229916955.0,Start,75639786.0
Sergei Kukharenko,981865833.0,Start,29189523.0
Sergei Smirnov (intelligence officer),1243511085.0,Start,9369520.0
Sergei Storchak,1152406729.0,Start,14279152.0
Sergey Kravtsov (politician),1225897389.0,GA,63199218.0
Sergey Ochurdyapov,1230123216.0,C,75397663.0
Valery Nazarov,1152212711.0,GA,9372044.0
Valery Saykin,1232295149.0,Stub,77118402.0
Viktor Rashnikov,1225909403.0,C,3909189.0
Viktoriya Mitina,1152210619.0,Stub,8824469.0
Vladimir Kvachkov,1232950617.0,B,17850977.0
Vladimir Medvedev (politician),1225813303.0,Start,76542471.0
Vladimir Samozhenkov,1194226810.0,Stub,13684710.0
Yevgeny Maslov (politician),1187050981.0,Start,75160347.0
Yevgeny Miller,1248317099.0,C,3082159.0
Yevgeny Murov,1226607089.0,Start,68108578.0
Yevgeny Shaposhnikov,1245834317.0,,4202528.0
Yevgeny Solntsev,1241052040.0,C,73422653.0
Yuriy Molchanov,1214463635.0,Start,8822503.0
Yury Semyonov,1228650556.0,Stub,77081954.0
Aleksandr Verkhovsky,1232801958.0,C,64267464.0
Alexandre Lyambabaje,1170468510.0,Start,67072018.0
Alphonso Theodore Roberts,1198974259.0,Start,30863243.0
Antonio Gutiérrez y Ulloa,1232042818.0,C,66069288.0
Benarva Browne,1176248040.0,Start,74350838.0
Bernard Ntaganda,1230534850.0,Stub,32942902.0
Carmen Elena Figueroa,1182289482.0,Stub,36851954.0
Dancilla Nyirarugero,1168220939.0,Start,72250947.0
Dimitry Vasiliev,1171387268.0,Start,33719566.0
Emmanuel Havugimana,1228471757.0,C,66995806.0
Ernesto Antonio Claramount Roseville,1232852938.0,Start,49770698.0
Eustace John,1214783253.0,Stub,5729384.0
Fabio Castillo Figueroa,1209426449.0,Stub,39523716.0
Fatuma Ndangiza,1215115865.0,GA,75896099.0
François Ngarukiyintwali,1225574614.0,Stub,63609481.0
Fulgence Nsengiyumva,1219242575.0,Stub,76386826.0
Gertrude Protain,1231988546.0,C,52777027.0
Henry Giraudy,1242478868.0,Stub,76325636.0
Hilford Deterville,1239360930.0,Stub,76318633.0
Héctor Dada Hirezi,1242670109.0,Stub,65296621.0
Jacques Bihozagara,1140307476.0,Start,52518489.0
Jean-Marie Vianney Gatabazi,1226804014.0,Start,56006174.0
Jean de Dieu Rurangirwa,1183647425.0,Stub,57979324.0
José Ramón Ávalos Navarrete,1207430683.0,Stub,65296581.0
Kenneth John,1177305044.0,Start,68241003.0
Lola Voronina,1163661885.0,Stub,35697467.0
Manasseh Nshuti,1235371819.0,Start,63845710.0
Mario Antonio Andino,1171961571.0,Stub,65002927.0
Miguel Álvarez Castro,1225471880.0,Start,40806608.0
Nikolai Yegorov (politician),1180943494.0,Stub,69520249.0
Oleg Vyugin,1206190790.0,Start,8934042.0
Patrick Karegeya,1245586717.0,GA,28348746.0
Protais Zigiranyirazo,1144520217.0,C,1607934.0
Reinaldo Carballo,1245814863.0,GA,76805027.0
Ricky Skerritt,1250318110.0,Start,60325292.0
Robelto Hector,1176972122.0,Stub,59583265.0
Sergei Tiulpanov,1219968086.0,Start,380445.0
Sergey Tsoy,1216160746.0,Stub,30019320.0
Sergey Verlin,1156541234.0,Stub,5804400.0
Shirley Skerrit-Andrew,1176970119.0,Stub,69804270.0
Stanislav Voskresensky,1250005669.0,C,66646983.0
Tharcisse Renzaho,1103863452.0,Start,3664183.0
Thomas Nahimana,1235038071.0,Start,52821452.0
Vadim Zagladin,1238081098.0,Start,14320418.0
Valerie Nyirahabineza,1230744729.0,C,76325026.0
Valery Zorkin,1246990507.0,C,3979129.0
Vasily Yakemenko,1248915061.0,C,9355004.0
Walter Béneke,1233484385.0,GA,64312653.0
Yury Zaostrovtsev,1246393275.0,Stub,9329527.0
Abbas Gueye,1187261448.0,Stub,31875078.0
Abdoul Aziz Mbaye,1167669897.0,Start,66608029.0
Abdullah bin Faisal Al Saud (1831–1889),1245670134.0,GA,65359201.0
Abdullatif bin Abdulaziz Al-Sheikh,1247311135.0,Stub,74148421.0
Alioune Badara Cissé,1199936144.0,Start,68604922.0
Alioune Badara M'Bengue,1246298766.0,Stub,29612531.0
Alioune Diop,1233027724.0,Start,31865254.0
Amadou-Mahtar M'Bow,1250208947.0,C,3085717.0
Amadou Mame Diop,1247447514.0,Start,72068811.0
Aníbal Portillo,1114960545.0,Stub,32818599.0
Armand-Pierre Angrand,1061043624.0,Stub,29611096.0
Cheikh Abdoul Khadre Cissokho,1226291269.0,Stub,67418603.0
Cheikh Sadibou Fall,1128458376.0,Start,64672063.0
Claudia Ortiz (El Salvador),1231969782.0,Start,72640040.0
César Yanes Urías,1231944759.0,Stub,69148398.0
Dahham ibn Dawwas,1249476465.0,Start,77238607.0
Eeileen Romero,1231944785.0,Start,69116941.0
Faisal bin Turki Al Saud (1785–1865),1245654920.0,GA,1558401.0
Guillermo Ungo,1209426341.0,Stub,1468195.0
Gustavo López Davidson,1231944840.0,Start,71501026.0
Hugo Lindo,1236826343.0,C,52088217.0
Ibrahima Diallo (politician),1177650317.0,Stub,31865611.0
Javier Simán,1242201651.0,Start,72566869.0
José Antonio Morales Ehrlich,1231944861.0,Stub,65296665.0
José Arturo Vásquez Machado,1247468718.0,Start,25141523.0
José Francisco Valiente,1170230028.0,Stub,32956512.0
José Gregorio Salazar,1229765870.0,Start,9876721.0
Juan Vicente Villacorta,1232029588.0,Start,10036152.0
Karamba Diaby,1248936838.0,C,40610529.0
Khalid bin Saud Al Saud (1811–1865),1247313877.0,C,66674945.0
Landing Badji,1221300359.0,Stub,2280596.0
Lauaki Namulauulu Mamoe,1229475887.0,C,24617659.0
Le Mamea Matatumua Ata,1244204310.0,Start,3003865.0
Louis Le Gros,1183769164.0,Stub,31938695.0
Léopold Angrand,1176928408.0,Stub,29611161.0
Makhtar Diop,1243625708.0,C,33965134.0
Manuel Flores (Salvadoran politician),1239189530.0,GA,74315864.0
Maïmouna Kane,1112938840.0,Stub,60392209.0
Modou Dia,1093235453.0,Stub,9735938.0
Ngalandou Diouf,1244200749.0,Start,18122325.0
Román Mayorga Quirós,1171434505.0,Stub,65002928.0
Rubén Alonso Rosales,1249085177.0,Start,11797165.0
Sua Rimoni Ah Chong,1244197213.0,C,3004430.0
Tamaseu Leni Warren,1244203194.0,Stub,3004209.0
Toleʻafoa Solomona Toʻailoa,1244203105.0,Stub,20500406.0
Tui Manuʻa Elisala,1161001032.0,C,3262234.0
Va'aelua Eti Alesana,1244197543.0,Start,33542627.0
William Coe (governor),1244368584.0,Stub,7458229.0
Xavier Zablah Bukele,1241139820.0,Start,66949281.0
Youssou Diagne,1122757499.0,Stub,53007813.0
Adam Bogosavljević,1231411435.0,Start,63060399.0
Alioune Sarr,1131649220.0,C,34338460.0
Antonije Isaković,1226317296.0,Stub,31838026.0
Assane Seck,1243288959.0,Stub,29612660.0
Bogoljub Kujundžić,1227405941.0,Start,48030394.0
Branislav Andjelić,1216083276.0,C,21820444.0
Branislav Crnčević,1216623573.0,Start,39201566.0
Danica Drašković,1250515868.0,GA,74881794.0
Dobrica Ćosić,1244959827.0,C,3799511.0
Dragan Andrić (politician),1215341163.0,C,59709296.0
Dragan Jovanović (Yugoslav politician),1110036654.0,Stub,54863347.0
Dragić Joksimović,1100853216.0,Stub,30106199.0
Drago Kovačević,1106827460.0,Start,49430121.0
Dragoslav Ćirković,1067963386.0,Stub,32604748.0
Dragutin Jovanović-Lune,1226933273.0,Start,44441457.0
Fatimata Seye Sylla,1199198709.0,Start,40320343.0
Golub Janić,1179504119.0,Start,45076130.0
Josif Kostić,1207040998.0,Stub,52475798.0
Jovan Dejanović (politician),1243511775.0,Stub,61816195.0
Jovan Ćirković,1123984236.0,Start,42584411.0
Khalilou Sall,1109928120.0,Stub,67230993.0
Ljiljana Beronja,1215345234.0,Start,66549265.0
Louis Jacques Senghor,1093235015.0,Stub,9442157.0
Léopold Sédar Senghor,1248475218.0,B,172067.0
Mamadou Bamba Ndiaye,1180233069.0,Stub,64489884.0
Marième Ndiaye,1233246343.0,Stub,75328376.0
Milan Komnenić,1243511522.0,Start,62014278.0
Milan Kovačević,1214993232.0,Start,7900781.0
Milorad Drašković,1243519469.0,Start,45246791.0
Moustapha Sourang,1229875469.0,Start,64756749.0
Ndioro Ndiaye,1229876012.0,Start,63724876.0
Ognjen Kuzmanović,1165558351.0,Stub,52475187.0
Panta Draškić,1241316628.0,Start,52479008.0
Panta Lunjevica,1249895893.0,Start,49321040.0
Penda Mbow,1152886496.0,Start,32784643.0
Petar Dobrović,1249171129.0,Start,2633579.0
Radmilo Bogdanović,1248776436.0,C,59493385.0
Sava Bjelanović,1248639747.0,Start,13158022.0
Stevan Knićanin,1249043914.0,C,7993934.0
Stojimir Dobrosavljević,1241316637.0,Stub,55851031.0
Svetozar Marković,1249169192.0,C,1381742.0
Trivo Inđić,1122747074.0,Start,15593754.0
Vlada Ilić,1243519452.0,GA,55015341.0
Čedomir Marjanović,1165566258.0,Stub,52479028.0
Đura Dokić,1219748435.0,Start,52485813.0
Željko Fajfrić,1226700669.0,Stub,41388372.0
Aleksandar Sandić,1233289717.0,C,63677806.0
Aleksandar Vasić (politician),1219518076.0,Stub,13237575.0
Arnold Jonathan Bishop-Gooding,1248518628.0,Start,67073632.0
Arsenije Sečujac,1246835742.0,Start,41451466.0
Bogdan Medaković,1202961657.0,Start,65672672.0
Charles Bastienne,1076671631.0,Stub,58466506.0
Christopher Okoro Cole,1242261320.0,Start,2196704.0
Didier Dogley,1236082048.0,Stub,58461502.0
Dimitrije Tucović,1249503722.0,C,10140183.0
Dobrica Matković,1178306655.0,Stub,36255294.0
Dragan Velikić,1241200402.0,Start,61702481.0
Dragiša Stojadinović,1178306734.0,C,46515905.0
Dušan Salatić,1152346392.0,Stub,41194571.0
Dušan Zelenbaba,1240611479.0,Start,45114104.0
Errol Fonseka,1235434444.0,Stub,69611426.0
Gavro Vučković Krajišnik,1107975991.0,Start,61620055.0
Ilija Šumenković,1160296340.0,Start,46460142.0
Jevrem Nenadović,1233236004.0,Start,52946709.0
Joel Morgan,1190556649.0,Stub,64120174.0
John Amadu Bangura,1242154948.0,C,5800089.0
Jovan Valenta,1147361812.0,Start,65573458.0
Jovica Stanišić,1243519332.0,GA,11747402.0
Medo Pucić,1209507523.0,C,8405119.0
Milan Smiljanić (priest),1247970488.0,Start,64998780.0
Milija Zdravković,1231464971.0,Stub,64027116.0
Milorad Unković,1243519686.0,Stub,75568959.0
Milorad Vučelić,1226407894.0,Start,56300475.0
Miloš Radosavljević (politician),1216209091.0,Stub,54797981.0
Miloš Savčić,1244519801.0,FA,64245493.0
Miloš Trifunović (politician),1243519233.0,GA,67163778.0
Miloš Trivunac,1249536547.0,Start,52477039.0
Mirko Tepavac,1243511560.0,Stub,63747929.0
Miroslava Milenović,1174745856.0,Start,53445454.0
Moinina Fofana,1150967706.0,Stub,5739443.0
"Nikola Stojanović (politician, born 1880)",1208982210.0,GA,75737913.0
Petar Živković,1244369087.0,Start,558593.0
Radovan Ničić,1099986846.0,Stub,30932164.0
Ranko Tajsić,1170120242.0,Start,63055693.0
Satya Naidu,1242656872.0,Start,66880546.0
Savo Štrbac,1222101781.0,Start,39434740.0
Stevan Milosavljević,1072287796.0,Start,65577424.0
Stojan Simić,1222137325.0,Start,62288425.0
Teodosije Maričević,1232443957.0,Start,64018276.0
Wallace Cosgrow,1208919956.0,Stub,58467004.0
Zoran Radojičić,1243519591.0,Start,57627573.0
Đorđe Vojnović,1201926443.0,Stub,25497297.0
